Tpeak,Ts,sigma,p_Tpeak,p_Ts,p_sigma,delta_BIC_mean,delta_BIC_std
118.57142857142857,85.35714285714286,19.642857142857146,0.0,0.0,0.0,26.03349938699992,4.541305352061412
118.57142857142857,85.35714285714286,21.714285714285715,0.0,0.0,0.0,30.191332895268,5.19785030017893
118.57142857142857,85.35714285714286,23.78571428571429,0.02,0.0,0.0,32.83874973664561,5.11468279840918
118.57142857142857,85.35714285714286,25.85714285714286,0.0,0.0,0.0,36.769361695196885,5.710782774897098
118.57142857142857,85.35714285714286,27.92857142857143,0.0,0.02,0.0,35.739190173926154,14.93728847820257
118.57142857142857,85.35714285714286,30.0,0.01,0.01,0.08,-158.55800197191547,32.8613660976245
118.57142857142857,155.71428571428572,1.0,0.09,0.99,0.46,-5.462028284084925,0.47573006527000394
118.57142857142857,155.71428571428572,3.0714285714285716,0.15,1.0,0.01,-2.6867853966412225,1.287547946062556
118.57142857142857,155.71428571428572,5.142857142857143,0.01,1.0,0.0,-0.2899946555126991,2.03016645962291
118.57142857142857,155.71428571428572,7.214285714285715,0.05,0.99,0.0,2.4241613919268263,2.8357367240621123
118.57142857142857,155.71428571428572,9.285714285714286,0.02,0.41,0.0,5.252473245697661,2.563999732204445
118.57142857142857,155.71428571428572,11.357142857142858,0.04,0.04,0.0,7.836571073525838,3.380089937813269
118.57142857142857,155.71428571428572,13.42857142857143,0.09,0.01,0.0,11.09967176641461,3.49123454427315
118.57142857142857,155.71428571428572,15.500000000000002,0.07,0.0,0.0,14.085749089397076,3.7536083340852473
118.57142857142857,155.71428571428572,17.571428571428573,0.03,0.0,0.0,16.540442310114784,3.89661790426025
118.57142857142857,155.71428571428572,19.642857142857146,0.07,0.0,0.0,19.530008946726344,4.8994513935194535
118.57142857142857,155.71428571428572,21.714285714285715,0.0,0.0,0.0,21.83661826434232,4.844173220112985
118.57142857142857,155.71428571428572,23.78571428571429,0.0,0.0,0.0,25.491382257322524,5.3847567809442936
118.57142857142857,155.71428571428572,25.85714285714286,0.01,0.0,0.0,28.639982138798715,5.530943064848654
118.57142857142857,155.71428571428572,27.92857142857143,0.02,0.0,0.0,30.755671778296666,5.589494219526961
118.57142857142857,155.71428571428572,30.0,0.0,0.0,0.0,28.915229934477388,8.677213583746733
118.57142857142857,226.07142857142858,1.0,0.36,1.0,0.75,-5.65081858882445,0.4933000437861076
118.57142857142857,226.07142857142858,3.0714285714285716,0.23,1.0,0.5,-3.4280507628966705,1.8034095379788877
118.57142857142857,226.07142857142858,5.142857142857143,0.09,0.98,0.22,-1.7860134592289558,2.285462535825943
118.57142857142857,226.07142857142858,7.214285714285715,0.1,0.99,0.1,0.3929183752564603,2.663206397656244
118.57142857142857,226.07142857142858,9.285714285714286,0.13,0.99,0.04,2.209319743359978,3.047461007180849
118.57142857142857,226.07142857142858,11.357142857142858,0.16,0.98,0.02,4.744550452951977,3.6071238932595446
118.57142857142857,226.07142857142858,13.42857142857143,0.07,0.4,0.03,6.480787441676504,4.0127940953399195
118.57142857142857,226.07142857142858,15.500000000000002,0.1,0.07,0.01,8.509319508925625,4.5476436624233045
118.57142857142857,226.07142857142858,17.571428571428573,0.14,0.04,0.03,10.671358573987737,4.091124507317759
118.57142857142857,226.07142857142858,19.642857142857146,0.08,0.02,0.01,13.384086994657732,5.454892662750597
118.57142857142857,226.07142857142858,21.714285714285715,0.08,0.0,0.0,16.490405846518396,5.900716372543252
118.57142857142857,226.07142857142858,23.78571428571429,0.01,0.0,0.0,17.26922317593932,5.428081452690359
118.57142857142857,226.07142857142858,25.85714285714286,0.07,0.0,0.01,19.408651664626877,5.511983969375857
118.57142857142857,226.07142857142858,27.92857142857143,0.06,0.0,0.0,20.989676844698373,6.273885063408707
118.57142857142857,226.07142857142858,30.0,0.05,0.01,0.0,23.418390977968183,6.623563623794724
118.57142857142857,296.42857142857144,1.0,0.65,0.97,0.88,-5.680992567543899,0.4896711726672251
118.57142857142857,296.42857142857144,3.0714285714285716,0.45,0.99,0.72,-4.124169540227482,1.518729784380321
118.57142857142857,296.42857142857144,5.142857142857143,0.41,1.0,0.61,-2.957961762526627,2.486596003298225
118.57142857142857,296.42857142857144,7.214285714285715,0.43,0.99,0.58,-1.3031628292647026,2.71680052173937
118.57142857142857,296.42857142857144,9.285714285714286,0.27,1.0,0.58,0.2848319780836499,3.738472457861969
118.57142857142857,296.42857142857144,11.357142857142858,0.32,1.0,0.56,1.8257497228053312,3.7497079127555955
118.57142857142857,296.42857142857144,13.42857142857143,0.29,1.0,0.42,3.7729012458290447,4.170559116972079
118.57142857142857,296.42857142857144,15.500000000000002,0.21,0.99,0.53,4.923687156050969,4.144001500995266
118.57142857142857,296.42857142857144,17.571428571428573,0.24,1.0,0.29,6.53422684746392,5.227144566927408
118.57142857142857,296.42857142857144,19.642857142857146,0.22,0.97,0.42,7.844692887939011,5.3441308381170805
118.57142857142857,296.42857142857144,21.714285714285715,0.27,0.87,0.35,9.198996016755057,6.175890464664277
118.57142857142857,296.42857142857144,23.78571428571429,0.24,0.86,0.39,9.378991094389802,6.297842535329139
118.57142857142857,296.42857142857144,25.85714285714286,0.15,0.6,0.27,12.407400420442292,6.51523654402832
118.57142857142857,296.42857142857144,27.92857142857143,0.17,0.73,0.35,14.86138116644531,6.941985651927504
118.57142857142857,296.42857142857144,30.0,0.07,0.54,0.29,15.014867193181772,7.570095726068274
118.57142857142857,366.78571428571433,1.0,0.76,0.98,0.93,-5.654257080828221,0.5206378335529874
118.57142857142857,366.78571428571433,3.0714285714285716,0.58,1.0,0.82,-4.415858715220993,1.5042561379147796
118.57142857142857,366.78571428571433,5.142857142857143,0.58,0.99,0.79,-3.594760634476086,2.253697469229334
118.57142857142857,366.78571428571433,7.214285714285715,0.55,1.0,0.84,-2.524278016399532,2.8376966279083775
118.57142857142857,366.78571428571433,9.285714285714286,0.5,0.99,0.81,-0.7771227725919141,3.2359389974736157
118.57142857142857,366.78571428571433,11.357142857142858,0.6,1.0,0.79,-0.3546006517139756,3.4099851445359364
118.57142857142857,366.78571428571433,13.42857142857143,0.61,1.0,0.81,1.5050843015408326,4.408752434344054
118.57142857142857,366.78571428571433,15.500000000000002,0.54,1.0,0.81,2.5937604120303344,4.368001892288812
118.57142857142857,366.78571428571433,17.571428571428573,0.62,1.0,0.88,3.4295976811837003,3.912060234944694
118.57142857142857,366.78571428571433,19.642857142857146,0.6,1.0,0.78,4.273933772561572,5.369125186934993
118.57142857142857,366.78571428571433,21.714285714285715,0.55,1.0,0.72,4.348784168237741,5.492129345184842
118.57142857142857,366.78571428571433,23.78571428571429,0.65,1.0,0.83,7.303673586573787,5.534007515341927
118.57142857142857,366.78571428571433,25.85714285714286,0.58,0.99,0.81,7.490809741476694,6.4984765836600635
118.57142857142857,366.78571428571433,27.92857142857143,0.6,1.0,0.79,8.897406559410753,6.430976883151634
118.57142857142857,366.78571428571433,30.0,0.71,0.96,0.76,10.875395440845182,7.358465392951389
118.57142857142857,437.14285714285717,1.0,0.76,1.0,0.97,-5.70750426367859,0.5255381231761794
118.57142857142857,437.14285714285717,3.0714285714285716,0.66,0.98,0.92,-4.681836990501241,1.4445782255971404
118.57142857142857,437.14285714285717,5.142857142857143,0.69,1.0,0.82,-4.213523385879331,1.695621213501509
118.57142857142857,437.14285714285717,7.214285714285715,0.61,1.0,0.82,-3.0604665316327964,2.6144647792299
118.57142857142857,437.14285714285717,9.285714285714286,0.72,0.99,0.9,-2.0594626157210665,2.913187288933644
118.57142857142857,437.14285714285717,11.357142857142858,0.68,1.0,0.82,-1.5763501035947791,3.303158660140697
118.57142857142857,437.14285714285717,13.42857142857143,0.73,0.98,0.86,0.1717343690368375,4.02314215860121
118.57142857142857,437.14285714285717,15.500000000000002,0.73,1.0,0.9,1.2014498838948362,4.11152157024874
118.57142857142857,437.14285714285717,17.571428571428573,0.69,1.0,0.86,1.008233075325271,4.149026153689905
118.57142857142857,437.14285714285717,19.642857142857146,0.75,1.0,0.85,1.7107102913716927,4.576309841748801
118.57142857142857,437.14285714285717,21.714285714285715,0.74,1.0,0.86,4.197883603298443,5.545242524692687
118.57142857142857,437.14285714285717,23.78571428571429,0.7,0.98,0.79,3.9804865294904648,5.711408760907566
118.57142857142857,437.14285714285717,25.85714285714286,0.68,0.99,0.82,4.5774016498339405,5.7752250276039785
118.57142857142857,437.14285714285717,27.92857142857143,0.71,0.99,0.81,5.801529698303163,6.337884222743562
118.57142857142857,437.14285714285717,30.0,0.77,0.99,0.89,6.318197166357777,5.861866418230106
118.57142857142857,507.5,1.0,0.84,0.94,0.98,-5.793312605708298,0.4893141722128274
118.57142857142857,507.5,3.0714285714285716,0.8,0.98,0.95,-4.746504377770907,1.4246054955883032
118.57142857142857,507.5,5.142857142857143,0.78,0.95,0.92,-3.900266696018714,2.002716472803831
118.57142857142857,507.5,7.214285714285715,0.71,0.99,0.84,-3.50297676151203,2.346387314696174
118.57142857142857,507.5,9.285714285714286,0.79,0.99,0.85,-3.1351611566884428,2.5177355942136757
118.57142857142857,507.5,11.357142857142858,0.67,0.97,0.84,-2.0452700025885506,3.3410567701759852
118.57142857142857,507.5,13.42857142857143,0.66,0.98,0.83,-1.400928462845399,4.087418538240389
118.57142857142857,507.5,15.500000000000002,0.72,0.96,0.8,-0.6946952286044603,3.7784586129059323
118.57142857142857,507.5,17.571428571428573,0.75,0.94,0.9,-0.25382095655220893,3.4769595994524742
118.57142857142857,507.5,19.642857142857146,0.74,0.93,0.84,0.9078836349422954,4.979055897918668
118.57142857142857,507.5,21.714285714285715,0.69,0.95,0.79,0.6101911729242687,4.59482023283773
118.57142857142857,507.5,23.78571428571429,0.71,0.87,0.83,2.1068790857045148,4.953414999190992
118.57142857142857,507.5,25.85714285714286,0.71,0.91,0.75,2.570832185439291,5.563674547859082
118.57142857142857,507.5,27.92857142857143,0.73,0.91,0.8,3.1875114333923955,5.516531568331709
118.57142857142857,507.5,30.0,0.82,0.96,0.84,3.1973019198499104,4.854967584257498
118.57142857142857,577.8571428571429,1.0,0.79,1.0,0.97,-5.7200241197232335,0.5943586985450814
118.57142857142857,577.8571428571429,3.0714285714285716,0.91,0.99,0.9,-5.194459231140971,1.133349987482782
118.57142857142857,577.8571428571429,5.142857142857143,0.77,0.99,0.9,-3.905991134917392,1.9531592843760288
118.57142857142857,577.8571428571429,7.214285714285715,0.74,0.98,0.82,-4.005642726409376,2.09190343688493
118.57142857142857,577.8571428571429,9.285714285714286,0.74,0.93,0.82,-3.4079213361980805,2.479475721925461
118.57142857142857,577.8571428571429,11.357142857142858,0.82,0.94,0.81,-2.8510139074495813,2.7333157413074125
118.57142857142857,577.8571428571429,13.42857142857143,0.71,0.94,0.78,-2.2397021992086725,3.3609374055533228
118.57142857142857,577.8571428571429,15.500000000000002,0.72,0.9,0.83,-1.2670221959305632,3.5108455694397414
118.57142857142857,577.8571428571429,17.571428571428573,0.68,0.89,0.75,-1.5748210442621506,3.920465978435276
118.57142857142857,577.8571428571429,19.642857142857146,0.65,0.86,0.73,-0.09497506757954909,4.8419964943986695
118.57142857142857,577.8571428571429,21.714285714285715,0.68,0.85,0.77,-0.5119709410147862,4.347630618995491
118.57142857142857,577.8571428571429,23.78571428571429,0.74,0.86,0.81,0.5135819518314753,4.712490120493259
118.57142857142857,577.8571428571429,25.85714285714286,0.7,0.87,0.76,0.47831521696373897,4.967258730830131
118.57142857142857,577.8571428571429,27.92857142857143,0.77,0.85,0.79,1.2937921025002153,5.086534556753429
118.57142857142857,577.8571428571429,30.0,0.56,0.73,0.66,2.3572526570051657,5.877349213665286
118.57142857142857,648.2142857142858,1.0,0.85,0.99,0.99,-5.717868040398568,0.5609832328557213
118.57142857142857,648.2142857142858,3.0714285714285716,0.86,0.93,0.94,-5.207445177419563,1.2238688458947682
118.57142857142857,648.2142857142858,5.142857142857143,0.81,0.99,0.93,-4.477698207200958,1.5608692230298273
118.57142857142857,648.2142857142858,7.214285714285715,0.72,0.95,0.83,-4.028379165552256,2.1454665550097576
118.57142857142857,648.2142857142858,9.285714285714286,0.74,0.94,0.88,-3.988283396233956,2.2755893042550484
118.57142857142857,648.2142857142858,11.357142857142858,0.68,0.88,0.78,-2.954940587366343,2.8642394377295393
118.57142857142857,648.2142857142858,13.42857142857143,0.76,0.89,0.78,-3.096914476931935,3.0939743745209243
118.57142857142857,648.2142857142858,15.500000000000002,0.78,0.76,0.8,-1.683270438037519,3.5570232845760343
118.57142857142857,648.2142857142858,17.571428571428573,0.76,0.82,0.79,-2.1497750519862096,3.5914074810041163
118.57142857142857,648.2142857142858,19.642857142857146,0.67,0.78,0.65,-1.5686226814094124,3.765932812406509
118.57142857142857,648.2142857142858,21.714285714285715,0.75,0.76,0.75,-0.5987450860195941,4.446424001583927
118.57142857142857,648.2142857142858,23.78571428571429,0.68,0.76,0.69,-0.37447141168653275,4.9625201371425005
118.57142857142857,648.2142857142858,25.85714285714286,0.69,0.73,0.68,0.3158366200294745,4.528666898767708
118.57142857142857,648.2142857142858,27.92857142857143,0.73,0.78,0.67,0.2977393361596688,4.254664170774336
118.57142857142857,648.2142857142858,30.0,0.62,0.77,0.65,0.49937173545449526,5.1224307797598625
118.57142857142857,718.5714285714287,1.0,0.93,0.97,0.99,-5.8157145510925226,0.42204307132236035
118.57142857142857,718.5714285714287,3.0714285714285716,0.85,0.95,0.94,-5.164508998749701,1.3439069541462805
118.57142857142857,718.5714285714287,5.142857142857143,0.86,0.92,0.89,-4.749999036118808,1.7101023453225173
118.57142857142857,718.5714285714287,7.214285714285715,0.76,0.87,0.88,-4.632503827588027,1.7675537936588055
118.57142857142857,718.5714285714287,9.285714285714286,0.74,0.87,0.84,-4.1088844520855305,2.1503751893589915
118.57142857142857,718.5714285714287,11.357142857142858,0.66,0.7,0.77,-3.5567168898372756,2.7217689354693393
118.57142857142857,718.5714285714287,13.42857142857143,0.84,0.8,0.85,-3.037451587062983,2.8688830521933055
118.57142857142857,718.5714285714287,15.500000000000002,0.72,0.71,0.74,-2.623318525587048,2.956425516022992
118.57142857142857,718.5714285714287,17.571428571428573,0.81,0.81,0.83,-2.6887755663010298,2.9233364183860413
118.57142857142857,718.5714285714287,19.642857142857146,0.69,0.71,0.69,-2.124940956208326,3.737747260251477
118.57142857142857,718.5714285714287,21.714285714285715,0.68,0.8,0.72,-2.4809695135877314,3.192338465133884
118.57142857142857,718.5714285714287,23.78571428571429,0.72,0.81,0.7,-1.8679982614631234,3.9524712085642966
118.57142857142857,718.5714285714287,25.85714285714286,0.7,0.69,0.66,-0.40763981569141267,4.921730370732421
118.57142857142857,718.5714285714287,27.92857142857143,0.72,0.75,0.71,-0.7599399369508365,4.151967967126135
118.57142857142857,718.5714285714287,30.0,0.66,0.76,0.69,-0.236386845809605,4.6083510164916035
118.57142857142857,788.9285714285714,1.0,0.87,0.95,0.99,-5.9063027237359345,0.40710615047336424
118.57142857142857,788.9285714285714,3.0714285714285716,0.79,0.99,0.97,-5.153693728796616,1.1075470881579512
118.57142857142857,788.9285714285714,5.142857142857143,0.81,0.88,0.92,-4.836586354042281,1.594766393892827
118.57142857142857,788.9285714285714,7.214285714285715,0.82,0.8,0.85,-4.885971218930689,1.610014076362217
118.57142857142857,788.9285714285714,9.285714285714286,0.84,0.82,0.87,-4.3701518655850515,2.348583890917579
118.57142857142857,788.9285714285714,11.357142857142858,0.78,0.72,0.79,-3.721415553791794,2.256190334432433
118.57142857142857,788.9285714285714,13.42857142857143,0.69,0.81,0.75,-4.027762383051168,2.634695265158762
118.57142857142857,788.9285714285714,15.500000000000002,0.78,0.76,0.83,-3.1722118398195285,2.9835262158806515
118.57142857142857,788.9285714285714,17.571428571428573,0.72,0.75,0.74,-3.001154700493461,3.2153159086857674
118.57142857142857,788.9285714285714,19.642857142857146,0.74,0.73,0.74,-2.7748707864681474,3.083970763599102
118.57142857142857,788.9285714285714,21.714285714285715,0.73,0.76,0.77,-2.3338825217414696,3.5925044546726466
118.57142857142857,788.9285714285714,23.78571428571429,0.71,0.74,0.7,-1.972700445476707,4.051494581301558
118.57142857142857,788.9285714285714,25.85714285714286,0.68,0.78,0.67,-2.079319000093652,3.674335789108259
118.57142857142857,788.9285714285714,27.92857142857143,0.73,0.76,0.72,-1.4076752198085063,4.425529056576328
118.57142857142857,788.9285714285714,30.0,0.73,0.82,0.74,-1.1029489495646243,4.138596858781783
118.57142857142857,859.2857142857143,1.0,0.88,0.95,0.99,-5.795379209280087,0.5695906364144978
118.57142857142857,859.2857142857143,3.0714285714285716,0.89,0.92,0.96,-5.38155689743385,1.1205997974047495
118.57142857142857,859.2857142857143,5.142857142857143,0.87,0.81,0.96,-4.991276436438804,1.5693465885992408
118.57142857142857,859.2857142857143,7.214285714285715,0.82,0.73,0.84,-4.485217610688417,1.875313704680747
118.57142857142857,859.2857142857143,9.285714285714286,0.87,0.71,0.8,-4.504454142700897,2.112390006216036
118.57142857142857,859.2857142857143,11.357142857142858,0.68,0.64,0.78,-3.6878507776442677,2.76000518563585
118.57142857142857,859.2857142857143,13.42857142857143,0.73,0.72,0.77,-3.839265124353645,2.700210320083079
118.57142857142857,859.2857142857143,15.500000000000002,0.68,0.72,0.65,-3.3816973467372247,3.1030329277888606
118.57142857142857,859.2857142857143,17.571428571428573,0.7,0.74,0.67,-3.4766507486662785,3.0128634188039496
118.57142857142857,859.2857142857143,19.642857142857146,0.67,0.75,0.7,-3.171339999554826,3.024645725406003
118.57142857142857,859.2857142857143,21.714285714285715,0.72,0.73,0.69,-2.9399769759485705,3.0301056091862573
118.57142857142857,859.2857142857143,23.78571428571429,0.67,0.72,0.65,-2.2447089719782407,3.8553495912114646
118.57142857142857,859.2857142857143,25.85714285714286,0.7,0.73,0.72,-2.0229779085391533,3.8767719035644688
118.57142857142857,859.2857142857143,27.92857142857143,0.63,0.65,0.62,-1.636342362588063,4.044346076519531
118.57142857142857,859.2857142857143,30.0,0.7,0.81,0.68,-1.9476257156299732,3.7864760496831837
118.57142857142857,929.6428571428572,1.0,0.87,0.96,0.97,-5.814704194074429,0.47877525448499136
118.57142857142857,929.6428571428572,3.0714285714285716,0.88,0.88,0.96,-5.47831177280975,1.104051732028404
118.57142857142857,929.6428571428572,5.142857142857143,0.86,0.79,0.93,-5.073466120824658,1.4990963048328048
118.57142857142857,929.6428571428572,7.214285714285715,0.89,0.66,0.86,-4.584119168665829,2.0125606022891804
118.57142857142857,929.6428571428572,9.285714285714286,0.84,0.72,0.83,-4.233996074807437,2.352033251231114
118.57142857142857,929.6428571428572,11.357142857142858,0.81,0.71,0.77,-4.31149249347449,2.208475684658985
118.57142857142857,929.6428571428572,13.42857142857143,0.77,0.71,0.73,-4.357026279853916,2.1679886328777407
118.57142857142857,929.6428571428572,15.500000000000002,0.64,0.7,0.7,-3.7628576933496474,2.923669189764996
